created_at,id_str,full_text,user.location,entities.hashtags,retweeted_status.full_text
Mon Oct 24 23:39:37 +0000 2022,1584691112035241990,"RT @jnascim: Seis dias para o 2°T das #Eleições2022 
✳️ @Casimiro apoiando Lula: 1M ❤️
✳️ Atlas: Lula 53 x Jair 47
✳️ Ipec: Lula 54 x Jair…",,"[{'text': 'Eleições2022', 'indices': [38, 51]}]","Seis dias para o 2°T das #Eleições2022 
✳️ @Casimiro apoiando Lula: 1M ❤️
✳️ Atlas: Lula 53 x Jair 47
✳️ Ipec: Lula 54 x Jair 46
✳️ Passe livre em Sampa e DF
✳️ Total: 24 capitais com passe livre
✳️ TCU pede suspensão consignado AB
✳️ Jair descompensado com ad do PT https://t.co/TBFQTsFw1b"
Mon Oct 24 23:39:37 +0000 2022,1584691110735409152,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,"Natal, Brasil","[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:39:37 +0000 2022,1584691108415557633,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:39:36 +0000 2022,1584691105924538368,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",AC,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:39:35 +0000 2022,1584691100924923904,"RT @JHFonseca: ***URGENTE: MINISTRO DAS COMUNICAÇÕES DENUNCIA QUE ADUDITORIA CONSTATOU FRAUDE EM 154 MIL INSERÇÕES, EQUIVALENTE A MAIS DE M…",,[],"***URGENTE: MINISTRO DAS COMUNICAÇÕES DENUNCIA QUE ADUDITORIA CONSTATOU FRAUDE EM 154 MIL INSERÇÕES, EQUIVALENTE A MAIS DE MIL HORAS, NÃO EXIBIDAS EM RÁDIOS NO NORDESTE.
.
Estão dadas as condições para o caos total após as eleições de domingo. #Eleicoes2022"
Mon Oct 24 23:39:35 +0000 2022,1584691100044136448,"RT @hacker_real1: #Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷",Inhumas Goiás ,"[{'text': 'Eleições2022', 'indices': [18, 31]}]","#Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷"
Mon Oct 24 23:39:31 +0000 2022,1584691086194184193,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:39:23 +0000 2022,1584691050178039808,"RT @portalR7: 'Salvamos mais de 1 milhão de jovens que tinham dívidas impagáveis com Fies', diz Bolsonaro na #SabatinaNaRecord https://t.co…",,"[{'text': 'SabatinaNaRecord', 'indices': [109, 126]}]","'Salvamos mais de 1 milhão de jovens que tinham dívidas impagáveis com Fies', diz Bolsonaro na #SabatinaNaRecord https://t.co/9YEG8MkNnu #R7 #portalr7 #OVotoNaRecord #Eleições2022"
Mon Oct 24 23:39:22 +0000 2022,1584691049049444352,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Salvador, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:39:20 +0000 2022,1584691038563672064,"RT @portalR7: Governos Lula e Dilma quebraram três fundos de pensão, diz Bolsonaro na #SabatinaNaRecord https://t.co/HoYPMkivz4 #R7 #portal…",Bahia,"[{'text': 'SabatinaNaRecord', 'indices': [86, 103]}, {'text': 'R7', 'indices': [128, 131]}]","Governos Lula e Dilma quebraram três fundos de pensão, diz Bolsonaro na #SabatinaNaRecord https://t.co/HoYPMkivz4 #R7 #portalr7 #Eleições2022 #OVotoNaRecord"
Mon Oct 24 23:39:19 +0000 2022,1584691036018081792,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Mato Grosso, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:39:19 +0000 2022,1584691035456024576,"RT @choquei: 🚨VEJA: Foto mostra Jair Bolsonaro assistindo programa eleitoral de Lula na TV, enquanto almoçava. #Eleições2022 https://t.co/Z…","São Paulo, Brasil","[{'text': 'Eleições2022', 'indices': [111, 124]}]","🚨VEJA: Foto mostra Jair Bolsonaro assistindo programa eleitoral de Lula na TV, enquanto almoçava. #Eleições2022 https://t.co/ZbQ9HgLAFd"
Mon Oct 24 23:39:17 +0000 2022,1584691028363075585,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",faith in the future,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:39:15 +0000 2022,1584691020041965568,RT @plnacional_: Culpa do Bolsonaro! São tantas coisas pelas quais o nosso presidente é culpado... Aqui está uma delas. Culpado pela quarta…,RJ Brasil,[],"Culpa do Bolsonaro! São tantas coisas pelas quais o nosso presidente é culpado... Aqui está uma delas. Culpado pela quarta menor inflação do G20 em 2022! 😂 O Brasil não para de avançar. E para continuar, não tenha dúvidas: é Bolsonaro, 22! #Bolsonaro #Bolsonaro22 #Eleições2022 https://t.co/CeP72wAdtY"
Mon Oct 24 23:39:15 +0000 2022,1584691016015417344,"O tampão voltou, só não voltou os 54 milhões dos cofres públicos. Mas fiquem tranquilos o processo não foi anulado, muito menos julgado. Logo logo teremos tampão preso. 

#Eleicoes2022",Olivença - Alagoas,"[{'text': 'Eleicoes2022', 'indices': [171, 184]}]",
Mon Oct 24 23:39:12 +0000 2022,1584691004690825216,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",perdido em algum lugar do RN,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:39:09 +0000 2022,1584690993294897152,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Serra, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:39:06 +0000 2022,1584690981101662213,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:39:02 +0000 2022,1584690965368885248,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:39:01 +0000 2022,1584690960671584256,"RT @Estadao: Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via @EstadaoPolitica) #Eleicoes2022 https:…",,"[{'text': 'Eleicoes2022', 'indices': [119, 132]}]","Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via @EstadaoPolitica) #Eleicoes2022 https://t.co/CF8G0CcQZs https://t.co/KfNL98rOon"
Mon Oct 24 23:39:01 +0000 2022,1584690958712832000,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:39:00 +0000 2022,1584690955571331073,"Bolsonaro criou o pique-se.
Tá  çertu!
Feiquenius !
#Eleiçoes2022 
#PIX https://t.co/A5HG3wFD3Z",Brasil,"[{'text': 'Eleiçoes2022', 'indices': [52, 65]}, {'text': 'PIX', 'indices': [67, 71]}]",
Mon Oct 24 23:39:00 +0000 2022,1584690953558044672,"RT @bchartsnet: 🚨 FANFIC EMERGENCY: desesperados, Bolsonaristas estão espalhando uma fake news de que uma balsa teria sido explodida com el…","São Luís, Brasil",[],"🚨 FANFIC EMERGENCY: desesperados, Bolsonaristas estão espalhando uma fake news de que uma balsa teria sido explodida com eleitores. A notícia verdadeira é sobre garimpo ilegal (que Bolsonaro adora). #Eleicoes2022 https://t.co/GVxUGVbDZg"
Mon Oct 24 23:38:59 +0000 2022,1584690952601378822,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",Saquarema ,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:38:56 +0000 2022,1584690938215297024,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:38:53 +0000 2022,1584690925955342336,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Manaus, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:38:52 +0000 2022,1584690921203175424,"RT @bchartsnet: 🚨 FANFIC EMERGENCY: desesperados, Bolsonaristas estão espalhando uma fake news de que uma balsa teria sido explodida com el…",,[],"🚨 FANFIC EMERGENCY: desesperados, Bolsonaristas estão espalhando uma fake news de que uma balsa teria sido explodida com eleitores. A notícia verdadeira é sobre garimpo ilegal (que Bolsonaro adora). #Eleicoes2022 https://t.co/GVxUGVbDZg"
Mon Oct 24 23:38:51 +0000 2022,1584690918254608384,"RT @portalR7: 'Salvamos mais de 1 milhão de jovens que tinham dívidas impagáveis com Fies', diz Bolsonaro na #SabatinaNaRecord https://t.co…",,"[{'text': 'SabatinaNaRecord', 'indices': [109, 126]}]","'Salvamos mais de 1 milhão de jovens que tinham dívidas impagáveis com Fies', diz Bolsonaro na #SabatinaNaRecord https://t.co/9YEG8MkNnu #R7 #portalr7 #OVotoNaRecord #Eleições2022"
Mon Oct 24 23:38:51 +0000 2022,1584690917952622592,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:38:49 +0000 2022,1584690910939738112,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","you like me?  sorry, but nothing i like more than my chaery, seeing her happy and healthy it simply makes my heart melts with love  24/7 !  ‹𝟹","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:38:48 +0000 2022,1584690903083470848,"RT @Estadao: Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via @EstadaoPolitica) #Eleicoes2022 https:…",São Paulo,"[{'text': 'Eleicoes2022', 'indices': [119, 132]}]","Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via @EstadaoPolitica) #Eleicoes2022 https://t.co/CF8G0CcQZs https://t.co/KfNL98rOon"
Mon Oct 24 23:38:45 +0000 2022,1584690892568686594,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",Brasil,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:38:44 +0000 2022,1584690888269520897,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Guaianases, São Paulo","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:38:44 +0000 2022,1584690887669739520,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Rio de Janeiro, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:38:43 +0000 2022,1584690885882654720,"RT @UOLNoticias: IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈",,"[{'text': 'Eleições2022', 'indices': [93, 106]}, {'text': 'UOLEleições2022', 'indices': [107, 123]}]","IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈"
Mon Oct 24 23:38:42 +0000 2022,1584690881747382275,"RT @UOLNoticias: Líder nas pesquisas do 2º turno das #Eleições2022 ao governo de SP, @tarcisiogdf já analisa opções de gestão para a pasta…",,"[{'text': 'Eleições2022', 'indices': [53, 66]}]","Líder nas pesquisas do 2º turno das #Eleições2022 ao governo de SP, @tarcisiogdf já analisa opções de gestão para a pasta de Segurança Pública

➡️ Entre os nomes estão Ivan Sartori, juiz que absolveu os policiais réus da chacina do Carandiru, e o ex-ministro Ricardo Salles https://t.co/pbh1r32wN0"
Mon Oct 24 23:38:41 +0000 2022,1584690876952944640,"RT @portalR7: 'Salvamos mais de 1 milhão de jovens que tinham dívidas impagáveis com Fies', diz Bolsonaro na #SabatinaNaRecord https://t.co…",,"[{'text': 'SabatinaNaRecord', 'indices': [109, 126]}]","'Salvamos mais de 1 milhão de jovens que tinham dívidas impagáveis com Fies', diz Bolsonaro na #SabatinaNaRecord https://t.co/9YEG8MkNnu #R7 #portalr7 #OVotoNaRecord #Eleições2022"
Mon Oct 24 23:38:41 +0000 2022,1584690874142797824,"RT @hacker_real1: #Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷","Cristo Redentor, João Pessoa","[{'text': 'Eleições2022', 'indices': [18, 31]}]","#Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷"
Mon Oct 24 23:38:41 +0000 2022,1584690874125996033,"RT @JHFonseca: ***URGENTE: MINISTRO DAS COMUNICAÇÕES DENUNCIA QUE ADUDITORIA CONSTATOU FRAUDE EM 154 MIL INSERÇÕES, EQUIVALENTE A MAIS DE M…","São Paulo, Brasil",[],"***URGENTE: MINISTRO DAS COMUNICAÇÕES DENUNCIA QUE ADUDITORIA CONSTATOU FRAUDE EM 154 MIL INSERÇÕES, EQUIVALENTE A MAIS DE MIL HORAS, NÃO EXIBIDAS EM RÁDIOS NO NORDESTE.
.
Estão dadas as condições para o caos total após as eleições de domingo. #Eleicoes2022"
Mon Oct 24 23:38:38 +0000 2022,1584690862227066881,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",Terra Redonda,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:38:36 +0000 2022,1584690852521480192,"RT @hacker_real1: #Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷","Planaltina, Brasília","[{'text': 'Eleições2022', 'indices': [18, 31]}]","#Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷"
Mon Oct 24 23:38:35 +0000 2022,1584690851141206017,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,"Gravataí, Brasil","[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:38:34 +0000 2022,1584690845952856064,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Curitiba, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:38:33 +0000 2022,1584690840336678913,"🎥 Vídeo onde o ministro das comunicações @fabiofaria, juntamente de seu secretário-executivo @fabiowoficial expõem para a imprensa a suposta fraude nas inserções da campanha do presidente nas rádios.
#Eleições2022 https://t.co/yCkxXRbkXa","São Paulo, Brasil","[{'text': 'Eleições2022', 'indices': [200, 213]}]",
Mon Oct 24 23:38:30 +0000 2022,1584690828177309696,"RT @JHFonseca: Se Lula ganhar, provavelmente ganharia sem o TSE e vice-versa. Porém, ao receber ajuda do TSE, abre brecha para contestação…","Praia Grande, Brasil",[],"Se Lula ganhar, provavelmente ganharia sem o TSE e vice-versa. Porém, ao receber ajuda do TSE, abre brecha para contestação do processo. Lambança do judiciário, que joga o Brasil em um caos institucional.
.
Mercado deve começar a precificar ""contested elections"". #eleicoes2022"
Mon Oct 24 23:38:29 +0000 2022,1584690827053436930,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","São Paulo, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:38:26 +0000 2022,1584690813812232192,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,"Belo Horizonte, Brasil","[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:38:20 +0000 2022,1584690786670477313,"RT @plnacional_: Olha só o que fizeram com a Venezuela!

Sobre o poder: qualquer semelhança não é mera coincidência. Te lembrou algo?

Vamo…",,[],"Olha só o que fizeram com a Venezuela!

Sobre o poder: qualquer semelhança não é mera coincidência. Te lembrou algo?

Vamos vencer, Brasil. É Bolsonaro, 22! 🙏

#Bolsonaro #Bolsonaro22 #Vote22 #Venezuela #DitaduraDaToga #Eleicoes2022 #eleições2022 #superlive https://t.co/yJaGsGHKJ8"
Mon Oct 24 23:38:17 +0000 2022,1584690774922645505,RT @marioadolfo: Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5hai…,Brasília ,"[{'text': 'Eleiçoes2022', 'indices': [108, 121]}]",Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5haiGKolhC
Mon Oct 24 23:38:15 +0000 2022,1584690764935999489,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:38:13 +0000 2022,1584690758250266624,"RT @dailyabtms: Nunca votei no Lula mas dia 30 EU VOU DE LULA 🦑 

Contra o terrorismo e fascismo que o bozonarismo representa, contra bandi…",SP,[],"Nunca votei no Lula mas dia 30 EU VOU DE LULA 🦑 

Contra o terrorismo e fascismo que o bozonarismo representa, contra bandidos como Rob. Jefferson que atira em polícia de fuzil e granada. 

A favor da democracia!

bom dia.
#Eleicoes2022 #LulaPresidente20221️⃣3️⃣ https://t.co/rmvUjmBrgW"
Mon Oct 24 23:38:12 +0000 2022,1584690755821764608,"RT @Estadao: Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via @EstadaoPolitica) #Eleicoes2022 https:…","Barueri, Brasil","[{'text': 'Eleicoes2022', 'indices': [119, 132]}]","Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via @EstadaoPolitica) #Eleicoes2022 https://t.co/CF8G0CcQZs https://t.co/KfNL98rOon"
Mon Oct 24 23:38:12 +0000 2022,1584690754467028992,"RT @UOLNoticias: IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈",Brazil,"[{'text': 'Eleições2022', 'indices': [93, 106]}, {'text': 'UOLEleições2022', 'indices': [107, 123]}]","IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈"
Mon Oct 24 23:38:11 +0000 2022,1584690750155272193,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","São Paulo, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:38:10 +0000 2022,1584690746174898176,"RT @Estadao: Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via @EstadaoPolitica) #Eleicoes2022 https:…",,"[{'text': 'Eleicoes2022', 'indices': [119, 132]}]","Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via @EstadaoPolitica) #Eleicoes2022 https://t.co/CF8G0CcQZs https://t.co/KfNL98rOon"
Mon Oct 24 23:38:09 +0000 2022,1584690739610460161,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:38:09 +0000 2022,1584690739271073792,"RT @choquei: 🚨VEJA: Foto mostra Jair Bolsonaro assistindo programa eleitoral de Lula na TV, enquanto almoçava. #Eleições2022 https://t.co/Z…","Manaus, Brasil","[{'text': 'Eleições2022', 'indices': [111, 124]}]","🚨VEJA: Foto mostra Jair Bolsonaro assistindo programa eleitoral de Lula na TV, enquanto almoçava. #Eleições2022 https://t.co/ZbQ9HgLAFd"
Mon Oct 24 23:38:08 +0000 2022,1584690737764933632,"RT @Estadao: Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via @EstadaoPolitica) #Eleicoes2022 https:…",,"[{'text': 'Eleicoes2022', 'indices': [119, 132]}]","Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via @EstadaoPolitica) #Eleicoes2022 https://t.co/CF8G0CcQZs https://t.co/KfNL98rOon"
Mon Oct 24 23:38:07 +0000 2022,1584690732853776384,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Bahia, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:38:05 +0000 2022,1584690723164913664,"RT @DimitriSales: O Brasil das matas será preservado! 

#Lula #LulaPresidente #HaddadGovernador #Eleicoes2022 https://t.co/9pc7TSz8jM",,"[{'text': 'Lula', 'indices': [56, 61]}, {'text': 'LulaPresidente', 'indices': [62, 77]}, {'text': 'HaddadGovernador', 'indices': [78, 95]}, {'text': 'Eleicoes2022', 'indices': [96, 109]}]","O Brasil das matas será preservado! 

#Lula #LulaPresidente #HaddadGovernador #Eleicoes2022 https://t.co/9pc7TSz8jM"
Mon Oct 24 23:38:04 +0000 2022,1584690720132120576,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Campina Grande, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
